Date,Open,High,Low,Close,Volume,Adj Close
2015-05-19,232.64,234.5,231.27,232.02,9550029.29,232.02
2015-05-20,232.02,235.17,231.47,233.96,11626735.04,233.96
2015-05-21,233.96,236.65,233.61,235.38,10114419.29,235.38
2015-05-22,235.38,242.0,234.56,240.37,17630641.48,240.37
2015-05-23,240.37,241.73,238.05,238.94,8659651.42,238.94
2015-05-24,238.94,242.39,237.48,240.98,7278251.72,240.98
2015-05-25,240.98,241.79,235.81,237.41,6301300.86,237.41
2015-05-26,237.41,238.99,235.58,237.84,8842430.86,237.84
2015-05-27,237.84,238.95,235.89,237.29,11445501.96,237.29
2015-05-28,237.29,238.41,236.23,237.32,8508673.17,237.32
2015-05-29,237.32,237.89,235.13,237.03,9241377.0,237.03
2015-05-30,237.03,237.06,231.59,233.22,9738568.03,233.22
2015-05-31,233.22,233.99,229.13,229.84,9036624.56,229.84
2015-06-01,229.84,231.76,220.97,223.14,19658919.58,223.14
2015-06-02,223.14,227.44,222.25,225.74,13666049.75,225.74
2015-06-03,225.74,227.86,223.69,225.59,12279838.72,225.59
2015-06-04,225.59,226.71,223.49,224.22,9934190.66,224.22
2015-06-05,224.22,226.36,222.15,225.29,12703848.43,225.29
2015-06-06,225.29,225.76,223.53,224.74,5074897.56,224.74
2015-06-07,224.74,226.36,222.21,223.47,9097310.34,223.47
2015-06-08,223.47,229.91,222.99,228.57,16824026.1,228.57
2015-06-09,228.57,231.36,227.51,229.56,12617632.43,229.56
2015-06-10,229.56,230.44,227.84,228.79,9556657.69,228.79
2015-06-11,228.79,230.64,228.54,229.88,8745318.46,229.88
2015-06-12,229.88,231.58,229.29,230.46,9406856.66,230.46
2015-06-13,230.46,233.14,229.01,232.48,8803491.08,232.48
2015-06-14,232.48,235.51,232.09,233.75,7700053.79,233.75
2015-06-15,233.75,238.55,233.29,237.0,15006949.33,237.0
2015-06-16,237.0,254.15,235.7,249.82,29956654.2,249.82
2015-06-17,249.82,258.48,245.09,247.38,30652977.32,247.38
2015-06-18,247.38,251.95,242.46,248.44,19421567.7,248.44
2015-06-19,248.44,250.81,243.65,244.13,20914718.44,244.13
2015-06-20,244.13,246.63,238.7,244.98,12470598.74,244.98
2015-06-21,244.98,246.03,240.94,244.1,6140997.64,244.1
2015-06-22,244.1,248.6,243.16,247.46,11713076.05,247.46
2015-06-23,247.46,247.67,242.32,243.76,9432470.15,243.76
2015-06-24,243.76,244.51,239.05,240.56,11415709.88,240.56
2015-06-25,240.56,243.65,239.32,242.56,9791297.92,242.56
2015-06-26,242.56,243.49,240.14,242.95,9112156.6,242.95
2015-06-27,242.95,251.57,241.83,250.73,13525813.79,250.73
2015-06-28,250.73,251.59,246.62,248.88,9955671.92,248.88
2015-06-29,248.88,257.54,247.96,256.97,23504772.6,256.97
2015-06-30,256.97,268.73,255.37,264.12,30621602.74,264.12
2015-07-01,264.12,265.0,254.41,257.62,17316801.19,257.62
2015-07-02,257.62,261.29,253.09,254.88,11560214.6,254.88
2015-07-03,254.88,256.71,252.44,255.4,9335969.35,255.4
2015-07-04,255.4,261.08,253.37,260.55,8502000.62,260.55
2015-07-05,260.55,274.14,257.61,270.14,12906220.27,270.14
2015-07-06,270.14,277.48,266.46,269.08,14242625.38,269.08
2015-07-07,269.08,271.34,263.21,266.21,11104556.73,266.21
2015-07-08,266.21,273.57,263.18,268.64,12157995.11,268.64
2015-07-09,268.64,272.31,265.13,269.14,13058350.83,269.14
2015-07-10,269.14,297.85,266.91,283.62,33254590.34,283.62
2015-07-11,283.62,298.76,282.28,291.97,13584989.4,291.97
2015-07-12,291.97,315.88,291.26,310.44,36866127.76,310.44
2015-07-13,310.44,310.88,276.85,290.35,42741263.66,290.35
2015-07-14,290.35,296.96,285.17,286.96,17635928.71,286.96
2015-07-15,286.96,292.92,283.17,283.42,17274148.89,283.42
2015-07-16,283.42,290.84,273.28,276.59,34155564.7,276.59
2015-07-17,276.59,280.76,271.17,279.62,17217352.98,279.62
2015-07-18,279.62,282.53,243.24,274.05,15358107.19,274.05
2015-07-19,274.05,277.07,271.85,273.18,8322466.0,273.18
2015-07-20,273.18,278.85,271.82,277.68,12900609.61,277.68
2015-07-21,277.68,281.05,274.19,275.09,13667891.12,275.09
2015-07-22,275.09,277.39,273.12,276.46,11596311.21,276.46
2015-07-23,276.46,277.85,274.47,275.52,9870635.2,275.52
2015-07-24,275.52,289.81,274.26,288.37,21095041.66,288.37
2015-07-25,288.37,291.24,284.67,288.74,12024889.58,288.74
2015-07-26,288.74,293.28,286.77,291.77,9038050.71,291.77
2015-07-27,291.77,295.79,285.4,293.01,20358325.65,293.01
2015-07-28,293.01,296.68,291.67,293.7,14466428.05,293.7
2015-07-29,293.7,294.72,286.89,288.37,14738216.66,288.37
2015-07-30,288.37,289.89,284.91,287.02,12888680.67,287.02
2015-07-31,287.02,288.69,280.77,283.73,14019071.24,283.73
2015-08-01,283.73,284.53,276.3,280.47,11068826.78,280.47
2015-08-02,280.47,282.5,275.93,281.36,9978638.45,281.36
2015-08-03,281.36,285.0,278.94,281.58,13006246.28,281.58
2015-08-04,281.58,285.66,279.58,284.3,12732203.17,284.3
2015-08-05,284.3,285.45,280.53,281.72,10854754.48,281.72
2015-08-06,281.72,281.98,276.46,278.0,9319083.23,278.0
2015-08-07,278.0,279.6,274.28,277.89,11919665.19,277.89
2015-08-08,277.89,278.92,257.42,258.6,22308123.7,258.6
2015-08-09,258.6,266.75,258.56,263.87,15154749.09,263.87
2015-08-10,263.87,266.63,260.52,263.3,12873441.85,263.3
2015-08-11,263.3,269.9,261.44,269.03,13681939.6,269.03
2015-08-12,269.03,271.5,263.66,267.66,15232934.05,267.66
2015-08-13,267.66,268.39,261.28,263.44,14962211.79,263.44
2015-08-14,263.44,267.22,260.21,265.03,13899139.99,265.03
2015-08-15,265.03,266.55,259.38,260.52,10303301.22,260.52
2015-08-16,260.52,261.92,254.57,257.12,17880398.95,257.12
2015-08-17,257.12,259.93,252.87,257.13,12378054.89,257.13
2015-08-18,257.13,257.53,245.74,246.72,23896056.77,246.72
2015-08-19,246.72,247.95,214.29,226.0,55514712.14,226.0
2015-08-20,226.0,238.03,225.54,234.66,21225055.42,234.66
2015-08-21,234.66,236.3,230.48,232.4,13485729.48,232.4
2015-08-22,232.4,235.07,221.04,229.54,16976922.67,229.54
2015-08-23,229.54,232.7,224.27,226.75,11204081.47,226.75
2015-08-24,226.75,228.43,207.82,211.43,43008579.43,211.43
2015-08-25,211.43,226.55,196.26,220.51,40651749.53,220.51
2015-08-26,220.51,230.69,218.79,224.97,20986286.41,224.97
2015-08-27,224.97,228.44,222.0,222.73,13631111.36,222.73
2015-08-28,222.73,234.81,219.6,231.64,20751420.42,231.64
2015-08-29,231.64,233.09,226.35,228.5,10072201.21,228.5
2015-08-30,228.5,232.32,225.44,228.4,9118089.39,228.4
2015-08-31,228.4,231.79,224.2,229.47,12521966.49,229.47
2015-09-01,229.47,231.45,225.76,227.18,15206241.05,227.18
2015-09-02,227.18,230.59,225.57,228.63,13443780.85,228.63
2015-09-03,228.63,229.62,225.36,226.2,12337406.44,226.2
2015-09-04,226.2,231.06,225.75,230.25,14174313.31,230.25
2015-09-05,230.25,235.61,228.29,233.67,11253257.52,233.67
2015-09-06,233.67,243.64,234.74,239.86,15939620.21,239.86
2015-09-07,239.86,242.66,237.49,239.58,13744695.27,239.58
2015-09-08,239.58,246.38,239.23,243.24,18605471.98,243.24
2015-09-09,243.24,244.34,236.49,237.41,16636258.68,237.41
2015-09-10,237.41,240.63,234.31,238.08,14447606.84,238.08
2015-09-11,238.08,241.02,237.38,239.9,10992443.1,239.9
2015-09-12,239.9,240.32,233.32,235.6,10407178.6,235.6
2015-09-13,235.6,236.16,228.28,230.19,11983360.26,230.19
2015-09-14,230.19,232.64,225.96,229.91,14070910.12,229.91
2015-09-15,229.91,242.83,228.03,229.53,11425472.46,229.53
2015-09-16,229.53,230.89,225.05,228.6,11866728.14,228.6
2015-09-17,228.6,235.17,227.95,232.72,12975914.38,232.72
2015-09-18,232.72,234.69,230.58,232.21,12397851.98,232.21
2015-09-19,232.21,233.35,230.21,231.11,8004103.62,231.11
2015-09-20,231.11,232.67,229.93,231.09,7676869.88,231.09
2015-09-21,231.09,231.63,225.0,226.33,12180039.21,226.33
2015-09-22,226.33,233.24,224.07,230.01,16390021.59,230.01
2015-09-23,230.01,232.2,228.5,229.89,10064288.46,229.89
2015-09-24,229.89,235.84,229.57,233.76,16797644.6,233.76
2015-09-25,233.76,237.58,232.7,235.03,14510987.84,235.03
2015-09-26,235.03,235.71,232.74,234.3,9449846.08,234.3
2015-09-27,234.3,234.75,231.84,232.5,8429802.53,232.5
2015-09-28,232.5,240.39,232.37,238.87,15282768.65,238.87
2015-09-29,238.87,240.39,234.8,236.71,13637645.5,236.71
2015-09-30,236.71,237.83,234.39,235.93,11946864.9,235.93
2015-10-01,235.93,238.66,234.7,237.05,12534482.83,237.05
2015-10-02,237.05,238.45,235.14,236.71,11378441.69,236.71
2015-10-03,236.71,239.52,236.07,238.58,10338780.01,238.58
2015-10-04,238.58,277.58,237.51,238.33,7618430.27,238.33
2015-10-05,238.33,240.53,236.41,240.15,14631928.87,240.15
2015-10-06,240.15,247.61,239.36,246.14,19242190.45,246.14
2015-10-07,246.14,247.28,241.65,242.98,15363142.53,242.98
2015-10-08,242.98,244.79,241.57,242.58,10762328.45,242.58
2015-10-09,242.58,244.56,241.34,244.04,9897714.74,244.04
2015-10-10,244.04,245.93,242.89,245.35,9547124.76,245.35
2015-10-11,245.35,248.26,244.47,247.65,10232454.52,247.65
2015-10-12,247.65,248.02,244.65,245.35,9961674.07,245.35
2015-10-13,245.35,251.19,243.11,248.78,18553307.06,248.78
2015-10-14,248.78,255.06,248.28,252.33,17511356.73,252.33
2015-10-15,252.33,256.76,251.17,254.44,15465023.84,254.44
2015-10-16,254.44,267.27,253.93,262.87,24886162.93,262.87
2015-10-17,262.87,275.41,261.74,269.58,30715446.42,269.58
2015-10-18,269.58,272.44,259.53,261.67,13921233.73,261.67
2015-10-19,261.67,265.95,259.89,263.82,15352671.06,263.82
2015-10-20,263.82,272.12,262.7,269.75,20200355.34,269.75
2015-10-21,269.75,272.17,263.54,267.11,16006977.1,267.11
2015-10-22,267.11,278.74,266.8,274.42,25481882.58,274.42
2015-10-23,274.42,279.77,273.17,276.92,19221822.38,276.92
2015-10-24,276.92,283.05,277.01,282.56,16875626.47,282.56
2015-10-25,282.56,295.56,281.75,287.86,32946170.24,287.86
2015-10-26,287.86,287.62,279.62,285.15,20794049.79,285.15
2015-10-27,285.15,298.43,285.09,294.66,31003938.2,294.66
2015-10-28,294.66,307.46,294.02,303.54,35117112.66,303.54
2015-10-29,303.54,318.48,300.16,313.63,43194878.81,313.63
2015-10-30,313.63,334.92,310.82,327.12,50796456.31,327.12
2015-10-31,327.12,333.25,304.6,311.24,33762428.44,311.24
2015-11-01,311.24,324.34,304.72,322.95,23427549.6,322.95
2015-11-02,322.95,365.75,319.75,359.28,76864059.45,359.28
2015-11-03,359.28,416.78,354.58,396.49,163481625.82,396.49
2015-11-04,396.49,492.8,368.62,400.89,229673024.39,400.89
2015-11-05,400.89,447.24,366.08,382.7,121763708.16,382.7
2015-11-06,382.7,396.35,348.84,369.81,94921694.02,369.81
2015-11-07,369.81,391.75,368.98,385.09,39495095.0,385.09
2015-11-08,385.09,389.78,365.49,371.56,35907981.64,371.56
2015-11-09,371.56,385.11,360.17,380.22,47074440.94,380.22
2015-11-10,380.22,381.38,323.21,336.69,74896052.37,336.69
2015-11-11,336.69,341.76,292.38,304.71,83078426.53,304.71
2015-11-12,304.71,346.13,306.07,333.85,54120828.19,333.85
2015-11-13,333.85,341.79,323.91,333.77,32480298.94,333.77
2015-11-14,333.77,369.8,326.35,331.77,23836097.89,331.77
2015-11-15,331.77,334.78,314.16,317.45,28640663.53,317.45
2015-11-16,317.45,332.01,314.06,330.21,28260517.56,330.21
2015-11-17,330.21,342.91,328.15,333.91,32944787.48,333.91
2015-11-18,333.91,337.39,329.42,335.92,26194853.26,335.92
2015-11-19,335.92,335.64,323.36,324.98,28543062.16,324.98
2015-11-20,324.98,327.06,309.48,321.12,35090324.43,321.12
2015-11-21,321.12,328.42,318.37,324.7,14652996.7,324.7
2015-11-22,324.7,326.94,319.35,322.78,11915632.14,322.78
2015-11-23,322.78,325.0,319.89,322.12,13839023.95,322.12
2015-11-24,322.12,323.26,315.54,318.35,16282941.39,318.35
2015-11-25,318.35,330.04,315.69,327.52,25200934.79,327.52
2015-11-26,327.52,368.92,327.4,353.74,73395832.57,353.74
2015-11-27,353.74,363.9,345.15,359.52,36955394.2,359.52
2015-11-28,359.52,360.08,350.49,355.83,19988111.49,355.83
2015-11-29,355.83,372.84,354.55,370.84,24546100.04,370.84
2015-11-30,370.84,382.56,367.87,377.97,48913368.38,377.97
2015-12-01,377.97,379.02,353.66,361.8,40821470.73,361.8
2015-12-02,361.8,363.43,347.16,359.98,32881089.02,359.98
2015-12-03,359.98,371.37,355.47,360.31,31673283.3,360.31
2015-12-04,360.31,363.95,354.31,361.67,21820610.2,361.67
2015-12-05,361.67,390.28,361.5,386.69,43438102.1,386.69
2015-12-06,386.69,402.19,382.62,393.38,52068577.43,393.38
2015-12-07,393.38,398.74,381.69,394.28,38102878.77,394.28
2015-12-08,394.28,411.07,388.03,410.67,29543120.08,410.67
2015-12-09,410.67,424.58,403.26,416.0,61289838.7,416.0
2015-12-10,416.0,420.36,409.53,415.49,29794270.99,415.49
2015-12-11,415.49,453.37,413.72,449.83,76433917.46,449.83
2015-12-12,449.83,467.71,403.69,432.29,91838640.61,432.29
2015-12-13,432.29,440.97,420.76,434.69,27898250.74,434.69
2015-12-14,434.69,449.45,428.84,442.0,97068568.78,442.0
2015-12-15,442.0,464.23,440.72,462.65,48912227.87,462.65
2015-12-16,462.65,465.16,437.37,453.98,84336145.39,453.98
2015-12-17,453.98,458.44,447.29,455.53,29344348.08,455.53
2015-12-18,455.53,466.12,453.46,463.18,38425211.05,463.18
2015-12-19,463.18,465.99,452.33,461.2,28327900.15,461.2
2015-12-20,461.2,462.76,431.1,441.78,54316484.95,441.78
2015-12-21,441.78,445.54,423.99,437.59,53270215.6,437.59
2015-12-22,437.59,443.22,433.25,437.03,28845536.39,437.03
2015-12-23,437.03,444.78,434.28,442.43,27877349.1,442.43
2015-12-24,442.43,460.62,441.76,452.98,36096662.15,452.98
2015-12-25,452.98,457.44,449.52,454.05,19251958.85,454.05
2015-12-26,454.05,456.48,400.45,415.37,88564770.72,415.37
2015-12-27,415.37,425.51,406.09,422.39,28259303.48,422.39
2015-12-28,422.39,429.85,417.14,421.76,28978639.73,421.76
2015-12-29,421.76,433.56,419.3,431.92,30163445.65,431.92
2015-12-30,431.92,435.04,420.77,427.15,29289416.54,427.15
2015-12-31,427.15,433.12,417.14,429.95,27758278.73,429.95
2016-01-01,429.95,437.95,425.86,433.99,20334286.58,433.99
2016-01-02,433.99,437.43,430.73,433.72,14566820.95,433.72
2016-01-03,433.72,434.14,423.09,430.7,23490162.61,430.7
2016-01-04,430.7,435.26,428.6,433.32,22943968.22,433.32
2016-01-05,433.32,435.25,428.87,431.2,19499588.99,431.2
2016-01-06,431.2,432.11,425.0,430.82,18702334.67,430.82
2016-01-07,430.82,457.54,428.52,457.05,58253615.03,457.05
2016-01-08,457.05,462.92,446.51,452.87,41594025.32,452.87
2016-01-09,452.87,454.55,444.9,448.31,17967113.95,448.31
2016-01-10,448.31,448.88,438.62,446.19,19778456.68,446.19
2016-01-11,446.19,451.08,441.77,447.72,25358480.83,447.72
2016-01-12,447.72,448.41,443.14,445.04,19913400.66,445.04
2016-01-13,445.04,443.72,420.39,432.18,39525195.32,432.18
2016-01-14,432.18,433.74,427.01,429.13,19948730.59,429.13
2016-01-15,429.13,430.15,364.71,372.26,107060613.39,372.26
2016-01-16,372.26,386.72,350.39,385.04,68297105.65,385.04
2016-01-17,385.04,390.72,377.71,382.47,25464382.4,382.47
2016-01-18,382.47,387.29,373.21,384.4,26546465.91,384.4
2016-01-19,384.4,386.69,375.89,379.46,25417876.87,379.46
2016-01-20,379.46,425.72,374.05,414.58,76873917.15,414.58
2016-01-21,414.58,423.42,403.86,410.24,37264942.18,410.24
2016-01-22,410.24,411.49,374.9,382.65,56548790.09,382.65
2016-01-23,382.65,395.43,380.27,388.61,23908533.75,388.61
2016-01-24,388.61,405.4,385.53,402.13,25770175.58,402.13
2016-01-25,402.13,403.78,386.85,392.76,26793044.72,392.76
2016-01-26,392.76,397.74,387.9,389.78,22384754.5,389.78
2016-01-27,389.78,397.37,389.35,395.02,17297117.36,395.02
2016-01-28,395.02,395.42,376.71,379.69,29717813.05,379.69
2016-01-29,379.69,385.75,363.49,380.29,51927041.84,380.29
2016-01-30,380.29,381.75,375.04,377.76,13720656.84,377.76
2016-01-31,377.76,380.54,366.88,369.84,14718855.75,369.84
2016-02-01,369.84,379.78,365.27,372.18,27728088.91,372.18
2016-02-02,372.18,376.63,371.4,373.92,19123252.48,373.92
2016-02-03,373.92,375.89,366.2,368.02,22266682.14,368.02
2016-02-04,368.02,391.83,368.05,390.65,38961905.49,390.65
2016-02-05,390.65,391.15,384.48,386.46,23688228.07,386.46
2016-02-06,386.46,386.35,372.87,376.68,29801286.8,376.68
2016-02-07,376.68,382.61,375.28,377.94,15395728.35,377.94
2016-02-08,377.94,380.92,372.1,372.63,23424062.52,372.63
2016-02-09,372.63,377.59,371.42,375.32,20801701.37,375.32
2016-02-10,375.32,385.38,374.09,381.88,37137791.06,381.88
2016-02-11,381.88,383.23,372.75,379.45,23858467.37,379.45
2016-02-12,379.45,386.4,379.32,384.04,20685663.27,384.04
2016-02-13,384.04,392.57,383.31,390.1,18757146.48,390.1
2016-02-14,390.1,405.93,390.06,405.5,29442484.67,405.5
2016-02-15,405.5,410.85,396.56,401.07,34862753.81,401.07
2016-02-16,401.07,409.75,398.0,406.42,27726590.05,406.42
2016-02-17,406.42,421.45,405.05,417.14,37559686.21,417.14
2016-02-18,417.14,425.51,414.78,421.4,32541108.12,421.4
2016-02-19,421.4,424.26,416.36,419.98,21991480.98,419.98
2016-02-20,419.98,442.66,419.49,440.06,48500793.67,440.06
2016-02-21,440.06,447.61,425.47,437.87,44120520.96,437.87
2016-02-22,437.87,440.18,431.3,437.79,24563748.2,437.79
2016-02-23,437.79,440.76,414.36,419.9,39915706.29,419.9
2016-02-24,419.9,425.17,410.36,422.72,28041199.85,422.72
2016-02-25,422.72,427.18,417.51,423.48,22692099.41,423.48
2016-02-26,423.48,427.58,419.11,427.32,22642013.92,427.32
2016-02-27,427.32,434.14,427.3,431.3,18543436.43,431.3
2016-02-28,431.3,435.62,421.22,432.47,21876091.34,432.47
2016-02-29,432.47,441.32,429.83,436.21,30077319.62,436.21
2016-03-01,436.21,439.02,428.49,434.04,29312670.84,434.04
2016-03-02,434.04,435.91,423.85,425.36,24894311.79,425.36
2016-03-03,425.36,425.83,414.94,419.56,33188751.08,419.56
2016-03-04,419.56,423.39,407.2,409.48,31416610.3,409.48
2016-03-05,409.48,410.06,386.93,399.0,51725937.08,399.0
2016-03-06,399.0,412.02,393.09,405.96,25324456.27,405.96
2016-03-07,405.96,416.58,401.98,414.87,25349627.97,414.87
2016-03-08,414.87,416.72,408.42,411.9,22204517.93,411.9
2016-03-09,411.9,414.88,408.94,412.76,21035428.97,412.76
2016-03-10,412.76,417.48,410.27,415.83,23114636.62,415.83
2016-03-11,415.83,422.4,415.11,419.11,25469781.33,419.11
2016-03-12,419.11,420.67,407.03,410.36,24660321.63,410.36
2016-03-13,410.36,415.93,409.57,412.41,14457108.0,412.41
2016-03-14,412.41,416.08,411.19,414.31,20471909.73,414.31
2016-03-15,414.31,417.37,412.31,415.13,20227610.88,415.13
2016-03-16,415.13,416.95,413.32,415.91,18509954.18,415.91
2016-03-17,415.91,419.56,415.33,418.16,18409340.68,418.16
2016-03-18,418.16,418.58,402.48,408.16,27178165.73,408.16
2016-03-19,408.16,410.49,402.13,408.69,15084656.26,408.69
2016-03-20,408.69,413.45,407.24,411.53,12577521.63,411.53
2016-03-21,411.53,413.09,407.25,411.11,17735457.25,411.11
2016-03-22,411.11,417.94,410.78,416.21,20425092.47,416.21
2016-03-23,416.21,419.58,414.18,416.98,16946522.38,416.98
2016-03-24,416.98,417.68,412.88,414.74,16210672.62,414.74
2016-03-25,414.74,417.3,412.41,415.71,14431200.38,415.71
2016-03-26,415.71,417.71,413.93,416.51,11696306.67,416.51
2016-03-27,416.51,427.36,415.5,424.57,26137150.51,424.57
2016-03-28,424.57,425.36,419.7,422.21,18410749.99,422.21
2016-03-29,422.21,424.53,406.36,415.0,28765857.05,415.0
2016-03-30,415.0,416.22,408.4,412.44,17890792.61,412.44
2016-03-31,412.44,417.16,411.45,415.66,17407273.19,415.66
2016-04-01,415.66,416.86,412.79,415.64,15852511.01,415.64
2016-04-02,415.64,420.09,415.09,418.51,13137339.89,418.51
2016-04-03,418.51,420.18,416.95,419.06,9591214.82,419.06
2016-04-04,419.06,420.39,416.21,419.33,14031939.65,419.33
2016-04-05,419.33,423.67,417.95,422.07,17260368.39,422.07
2016-04-06,422.07,422.81,419.54,421.26,13836754.91,421.26
2016-04-07,421.26,422.03,417.94,420.14,15200495.86,420.14
2016-04-08,420.14,423.51,415.5,417.69,19810838.26,417.69
2016-04-09,417.69,418.85,412.39,418.05,12291880.83,418.05
2016-04-10,418.05,421.63,416.69,420.25,9806327.9,420.25
2016-04-11,420.25,422.35,418.11,421.43,15374195.04,421.43
2016-04-12,421.43,426.69,420.7,424.74,24580503.64,424.74
2016-04-13,424.74,426.58,421.41,423.47,16183793.93,423.47
2016-04-14,423.47,425.44,421.84,424.02,13038970.54,424.02
2016-04-15,424.02,429.49,423.25,428.67,23214560.1,428.67
2016-04-16,428.67,432.0,426.84,430.05,12517265.78,430.05
2016-04-17,430.05,430.62,423.79,426.26,10980868.31,426.26
2016-04-18,426.26,429.07,424.35,427.69,13951524.85,427.69
2016-04-19,427.69,436.07,426.84,434.92,19713466.34,434.92
2016-04-20,434.92,442.86,432.51,441.16,32655415.81,441.16
2016-04-21,441.16,450.8,439.53,449.34,28168774.29,449.34
2016-04-22,449.34,450.19,441.9,445.28,22225157.27,445.28
2016-04-23,445.28,451.48,443.07,450.08,18998211.55,450.08
2016-04-24,450.08,461.78,447.89,457.56,33984269.34,457.56
2016-04-25,457.56,466.23,451.79,461.73,37614684.81,461.73
2016-04-26,461.73,468.86,459.23,466.0,31451239.15,466.0
2016-04-27,466.0,467.87,444.62,447.01,41539684.76,447.01
2016-04-28,447.01,450.1,433.9,448.48,36369788.38,448.48
2016-04-29,448.48,456.31,445.22,454.98,20264761.95,454.98
2016-04-30,454.98,456.86,446.65,448.53,15994805.53,448.53
2016-05-01,448.53,454.21,447.52,452.24,9838490.74,452.24
2016-05-02,452.24,453.87,440.21,444.18,32863011.95,444.18
2016-05-03,444.18,451.54,441.55,450.27,22292253.48,450.27
2016-05-04,450.27,450.87,444.22,445.8,17676609.71,445.8
2016-05-05,445.8,449.19,444.35,448.08,18765369.38,448.08
2016-05-06,448.08,461.48,445.72,459.56,31122708.07,459.56
2016-05-07,459.56,460.61,454.6,458.46,14247601.97,458.46
2016-05-08,458.46,460.18,454.94,457.87,12689581.18,457.87
2016-05-09,457.87,464.18,455.38,460.44,22322043.96,460.44
2016-05-10,460.44,462.14,446.81,449.36,27247925.23,449.36
2016-05-11,449.36,456.15,449.59,452.5,18137209.37,452.5
2016-05-12,452.5,455.34,448.4,454.43,22252919.49,454.43
2016-05-13,454.43,457.22,451.49,455.41,14768796.02,455.41
2016-05-14,455.41,457.74,453.58,456.44,9319128.91,456.44
2016-05-15,456.44,460.28,455.0,458.11,9745309.9,458.11
2016-05-16,458.11,459.57,450.73,454.87,16731954.01,454.87
2016-05-17,454.87,456.3,451.71,453.25,15741822.36,453.25
2016-05-18,453.25,456.65,452.35,454.22,14884550.93,454.22
2016-05-19,454.22,455.19,441.12,442.66,26626097.5,442.66
2016-05-20,442.66,447.76,435.42,442.11,21415312.04,442.11
2016-05-21,442.11,445.24,439.73,443.64,10213550.36,443.64
2016-05-22,443.64,444.24,436.94,439.62,12691382.29,439.62
2016-05-23,439.62,444.99,438.24,443.69,15885933.69,443.69
2016-05-24,443.69,447.9,442.02,446.11,14837671.76,446.11
2016-05-25,446.11,451.21,445.35,449.78,16954105.43,449.78
2016-05-26,449.78,454.25,447.67,453.3,17093327.23,453.3
2016-05-27,453.3,479.22,452.71,474.05,63894987.38,474.05
2016-05-28,474.05,531.76,467.05,524.22,75400711.07,524.22
2016-05-29,524.22,548.04,493.22,516.05,80753301.33,516.05
2016-05-30,516.05,544.18,512.81,532.26,41433165.43,532.26
2016-05-31,532.26,546.92,513.15,528.92,60896411.69,528.92
2016-06-01,528.92,542.26,521.3,537.4,38742660.86,537.4
2016-06-02,537.4,541.55,530.47,537.1,28380698.71,537.1
2016-06-03,537.1,573.72,534.34,567.03,59464310.87,567.03
2016-06-04,567.03,592.68,560.87,571.95,50353517.34,571.95
2016-06-05,571.95,583.64,567.77,574.91,37233994.18,574.91
2016-06-06,574.91,586.73,571.67,583.58,37131086.56,583.58
2016-06-07,583.58,591.32,543.63,575.58,49082472.71,575.58
2016-06-08,575.58,582.44,567.78,580.51,28706216.31,580.51
2016-06-09,580.51,580.71,569.26,574.69,28010575.91,574.69
2016-06-10,574.69,579.26,571.14,577.89,26290866.62,577.89
2016-06-11,577.89,592.61,576.29,591.6,24790441.26,591.6
2016-06-12,591.6,683.85,592.79,666.55,139684630.33,666.55
2016-06-13,666.55,718.24,652.78,700.07,149442548.73,700.07
2016-06-14,700.07,702.52,654.69,685.14,92458349.24,685.14
2016-06-15,685.14,695.07,670.45,690.77,53863568.9,690.77
2016-06-16,690.77,769.73,687.43,761.21,169704647.02,761.21
2016-06-17,761.21,771.89,704.21,743.9,160302360.32,743.9
2016-06-18,743.9,776.04,727.13,753.77,91056993.79,753.77
2016-06-19,753.77,765.1,740.38,761.04,45805980.62,761.04
2016-06-20,761.04,764.6,717.41,733.97,83637617.46,733.97
2016-06-21,733.97,732.23,626.05,667.38,166828425.88,667.38
2016-06-22,667.38,677.8,586.6,590.56,129550795.89,590.56
2016-06-23,590.56,629.55,539.28,620.84,154289129.68,620.84
2016-06-24,620.84,687.39,616.41,656.89,128990817.06,656.89
2016-06-25,656.89,688.1,640.79,663.52,67442141.07,663.52
2016-06-26,663.52,665.19,609.9,625.41,56403088.15,625.41
2016-06-27,625.41,650.34,615.22,644.66,63747137.15,644.66
2016-06-28,644.66,659.27,634.26,644.89,49673830.24,644.89
2016-06-29,644.89,645.91,621.76,636.54,50898093.64,636.54
2016-06-30,636.54,673.04,631.24,670.02,58215062.66,670.02
2016-07-01,670.02,685.11,661.09,674.57,62394480.64,674.57
2016-07-02,674.57,700.46,671.46,698.06,46555796.93,698.06
2016-07-03,698.06,701.49,644.61,661.64,66591456.99,661.64
2016-07-04,661.64,679.03,644.04,675.16,42756935.48,675.16
2016-07-05,675.16,679.19,657.31,663.67,36687264.23,663.67
2016-07-06,663.67,678.39,662.24,672.7,31708100.51,672.7
2016-07-07,672.7,676.19,604.95,635.25,97639342.03,635.25
2016-07-08,635.25,663.43,630.17,662.78,49243011.02,662.78
2016-07-09,662.78,663.49,620.68,651.83,62061207.33,651.83
2016-07-10,651.83,651.98,636.8,647.11,18955766.48,647.11
2016-07-11,647.11,657.47,639.97,646.71,29925667.34,646.71
2016-07-12,646.71,673.19,644.56,670.56,44047499.67,670.56
2016-07-13,670.56,672.02,656.04,661.15,41791464.25,661.15
2016-07-14,661.15,661.88,646.31,657.25,31748496.83,657.25
